Mobile Weight,RAM,Front Camera,Back Camera,Battery Capacity,Screen Size,Launched Year,1000,1000l,1080,1100,1200,1280,1300,1300t,1380,2200,2400,425,430,439,450,460,480,4g,5g,6020,6100,615,617,625,626,6300,632,652,653,660,662,670,675,680,685,690,695,6s,700,7025,7050,710,710a,710f,712,720,7200,720g,7300,730g,732g,750g,7570,765g,768g,778g,782g,7870,7s,800,8000,800u,8020,8050,810,8100,820,8200,8300,835,8350,8400,845,850,855,860,865,870,888,8s,900,9000,9000s,9010,920,9200,9300,9400,9609,9810,9825,985,990,990e,a11,a12,a12z,a13,a14,a15,a16,a17,a20,a22,a25,ai,bionic,dimensity,elite,energy,exynos,g100,g2,g25,g3,g35,g36,g37,g4,g70,g80,g85,g88,g90t,g95,g96,g99,gen,google,helio,kirin,max,mediatek,msm8916,mt6592,mt6762g,mt8768t,mt8786,p22,p22t,p35,p65,p70,plus,pro,qualcomm,sc8830,sc9832e,sc9863a,snapdragon,spreadtrum,t606,t610,t612,t616,t618,t700,t760,tensor,ultra,unisoc,10,10r,10s,10t,10x,11,11r,11s,11t,12,128gb,12i,12r,12t,13,13r,14,14c,14t,14x,15,15r,16,16gb,1s,1tb,20,2024,2077,20c,20i,20p,20s,256gb,2t,2tb,30,30c,30i,30s,32gb,3a,40,40e,40i,40s,40x,4a,4g.1,50,50i,512gb,5a,5g.1,5t,60,60x,64gb,6a,6t,70,7a,7r,7t,80,8a,8i,8r,8t,90,9r,9t,9x,a04,a14.1,a24,a3,a34,a3x,a40,a49,a5,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a6,a60,a7,a8,a80,a9,active,air,art,c22,c32,c5,c55,c61,c63,c65,c67,c7,c75,c9,camon,ce,cyberpunk,e14,e22,e22i,e32s,e40,edge,edition,f14,f2,f25,f27,f3,f34,f4,f5,f54,f6,fe,find,flip,flip2,fold,fold2,fold6,fusion,g20,g21,g22,g32,g35.1,g400,g42,g45,g55,g62,g75,g82,g84,g85.1,galaxy,go,gt,hd,hot,inch,ipad,iphone,iqoo,iv,j4,j6,j7,j8,k10,k10x,k11,k11x,k12,k13,k14,k7,k7x,k9,k9x,kids,legion,lite,m04,m14,m2,m3,m34,m4,m5,m54,m5s,m6,m7,magic,magic3,magic4,magic5,magic6,magic7,magicpad,mate,matepad,max.1,mclaren,megapad,mini,moto,n10,n100,n2,n200,n3,n30,n61,n63,n65,narzo,neo,nfc,nord,note,nova,one,oneplus,open,p1,p2,p50,p50e,p60,pad,phantom,pixel,play,plus.1,pocket,pop,pova,power,premier,pro.1,pura,racing,razr,redmi,reno10,reno11,reno12,reno13,reno3,reno4,reno5,reno6,reno7,reno8,reno9,s1,s18,s22,s23,s24,s50,s8,s9,se,series,slim,smart,spark,special,speed,star,stylus,t1,t2,t21,t3,tab,tablet,techlife,turbo,ultimate,ultra.1,v10,v15,v17,v19,v2,v20,v23,v23e,v25,v27,v3,v30,v40,v40e,v5,v7,v8,v9,vi,vision,vs,w21,w22,wars,x10,x2,x20,x200,x21,x27,x3,x30,x30i,x3s,x4,x40,x40i,x5,x50,x50i,x5max,x6,x60,x60i,x7,x70,x8,x80,x8a,x9,x90,xcover,xiaomi,xl,xpad,xperia,xr,xs,xt,y100,y11,y12s,y200,y21,y30,y33s,y53s,y66,y70,y75,y81,y95,z1,z3,z5,z6,zero
-0.27206827238954945,0.0629730221664395,-0.4162439087910357,0.6871802456661381,-1.128571056448677,-0.23038552503777682,0.9929792852234025,-0.06361307479620042,-0.05191741316511651,-0.051917413165116486,-0.051905025760569184,-0.12113676996927497,-0.06362847629757779,-0.07349624686083968,0.0,-0.10425720702853737,-0.0735214622093808,-0.09016696346674322,-0.036686441912352645,-0.03668644191235265,-0.05186198067133915,-0.036686441912352645,-0.06356609290085419,-0.08174466835242114,-0.18891478547529364,-0.13749329026356608,-0.09745750213218742,-0.09745750213218744,-0.03668644191235266,-0.036686441912352645,-0.0519174131651165,-0.036686441912352645,-0.03668644191235265,0.0,0.0,-0.0519174131651165,-0.051917413165116506,-0.06355599871051329,-0.0519174131651165,-0.05191741316511652,-0.11655146816832432,-0.05191741316511651,0.0,-0.1732988688834199,-0.12196526887034319,-0.13335613120189926,-0.0519174131651165,-0.09013317337085874,-0.07341531996550114,-0.03668644191235265,0.0,-0.07352146220938076,-0.05191741316511651,-0.06362847629757779,-0.03668644191235265,-0.088733527912927,0.0,-0.06356609290085419,-0.03668644191235265,-0.03668644191235266,-0.12774056808429202,-0.06362847629757779,-0.1649708835078353,-0.07345169425381273,0.0,-0.14320831326850128,-0.05191741316511649,-0.07279008349912927,-0.03668644191235266,-0.06362847629757777,-0.03668644191235265,-0.14344382763731175,-0.11667846514148897,-0.05191741316511648,-0.12803687993289598,-0.051589473403875055,-0.0519174131651165,-0.06361060390471315,0.0,-0.0519174131651165,-0.10425720702853739,-0.09737960129835177,-0.03668644191235265,-0.11065666703449763,-0.11057451021888468,-0.14233561120932103,-0.05191741316511649,-0.13327846866993756,-0.12202064289960593,-0.11065666703449765,-0.1042572070285374,-0.05191741316511649,-0.10422940825671952,-0.051917413165116506,-0.06362847629757777,-0.051917413165116506,-0.03668644191235266,-0.07352146220938079,-0.03668644191235265,-0.09685590543450102,0.0,-0.03668644191235265,-0.09745750213218743,-0.11065666703449765,-0.08225509020529978,-0.12803687993289598,-0.1482498633322202,-0.13848495294356283,9.764763161139278,-0.0519174131651165,-0.0519174131651165,-0.0519174131651165,-0.051917413165116506,3.0781511365217993,-0.5237297662764389,-0.09733898058452715,-0.036686441912352666,-0.24121313547485881,-0.036686441912352645,-0.06362847629757779,-0.08161832120679897,-0.0519174131651165,-0.06356745241550026,-0.0519174131651165,-0.09745750213218743,-0.06362847629757779,-0.06362847629757777,-0.11672179831391771,-0.14344382763731175,-0.10425720702853737,-0.03668644191235265,-0.03668644191235265,-0.07352146220938081,-0.148130701768841,-0.4611433208003876,-0.11585827341816934,-0.3759425863492582,-0.18518951789855448,-0.06362847629757777,-0.6531028552639403,-0.03668644191235266,-0.03668644191235265,-0.03668644191235265,-0.036686441912352645,-0.03668644191235266,-0.05190651417866967,-0.036686441912352645,-0.09745750213218743,-0.0519174131651165,-0.0519174131651165,-0.051917413165116506,-0.09016696346674323,-0.37888161292263295,-0.03668644191235264,-0.051917413165116506,-0.08225509020529978,-0.772934890375496,-0.03668644191235264,-0.09016696346674322,-0.03668644191235264,-0.051917413165116506,-0.06362847629757779,-0.03668644191235266,-0.06362847629757777,-0.051917413165116506,-0.11585827341816934,-0.06362127364200132,-0.1861392744099962,-0.16012721991236165,-0.036686441912352645,-0.05155878138350647,-0.05191001326791301,-0.036686441912352645,-0.13719908938572667,-0.03668644191235266,-0.03668644191235265,-0.036686441912352645,-0.1646159093055652,1.6036565656874642,-0.03668644191235265,-0.03668644191235266,0.0,-0.18739731189083078,0.0,-0.18362979345000144,-0.036686441912352645,-0.05190760493824651,-0.0519172570255233,-0.14734208509643992,-0.036686441912352645,9.828611572976271,-0.08213497761846324,-0.03668644191235266,-0.06356906912138198,-0.13780548623077765,-0.03668644191235266,-0.036686441912352645,-0.03668644191235266,-0.03668644191235265,-0.036686441912352666,-0.051848233435419444,-0.6483441612485562,-0.03668644191235264,0.0,-0.14426408727841217,-0.051901208483422556,-0.051558781383506475,-0.06281299610074206,-0.1159725692416607,-0.051634229502907296,-0.0891975362589503,0.0,-0.03668644191235266,-0.03668644191235265,-0.03668644191235266,-0.03668644191235266,-0.08992074992834789,-0.1539617487711365,-0.036686441912352645,-0.3014480459337162,-0.03668644191235266,-0.423349714500287,-0.05029113449155226,-0.08931448583899118,-0.03668644191235264,-0.29939433470176663,-0.03668644191235265,-0.07286046517260726,-0.08933147348529206,-0.03668644191235266,0.0,-0.05098446427061667,-0.05133791134130395,0.0,-0.03668644191235265,-0.03668644191235265,-0.0715208130414503,-0.06313259799700624,-0.03668644191235266,-0.051910685930044206,0.0,-0.0518964155249027,-0.05191727302829356,-0.051917273028293576,-0.05152423472486585,-0.051917273028293576,-0.06319092584163397,-0.05191720320312111,-0.03668644191235265,-0.05189705135626236,-0.03668644191235265,-0.03668644191235266,0.0,-0.03668644191235265,-0.06362123811190802,-0.036686441912352666,-0.03668644191235266,-0.03668644191235266,-0.03668644191235266,-0.0519172570255233,-0.03668644191235264,-0.05191720320312112,-0.036686441912352666,-0.036686441912352645,-0.03668644191235265,-0.036686441912352645,-0.06361780914046991,-0.06270416515737594,-0.03668644191235263,-0.05188666442742765,0.0,-0.03668644191235266,-0.03668644191235266,-0.03668644191235265,-0.03668644191235265,-0.06359336277541869,-0.05191720320312112,-0.03668644191235265,-0.05191720320312112,-0.036686441912352666,-0.1101448087550675,-0.06347431673172138,-0.051748453585092793,0.0,-0.03668644191235265,-0.03668644191235265,-0.03668644191235265,-0.03668644191235266,-0.13076925775075665,-0.10974174628373402,-0.05191727302829358,-0.03668644191235266,-0.05191724256483072,-0.051894787562704964,-0.05165102731567362,-0.05191727302829358,-0.051651027315673614,-0.051896071465668915,-0.036686441912352645,-0.051896071465668915,-0.03668644191235265,-0.14288630402391428,-0.10286371971294049,0.0,-0.0733272699312455,-0.03668644191235265,-0.05157713528664858,-0.07352052360556109,-0.05188666442742765,-0.036686441912352645,-0.03668644191235265,-0.03668644191235266,-0.051917299907859135,0.0,-0.051875199251587734,-0.05191729990785914,-0.051917299907859135,-0.05191732242871768,-0.036686441912352645,-0.03668644191235266,-0.0519172570255233,-0.05191729990785914,-0.33243684972636267,-0.06316473984310919,-0.14078389308124495,-0.03668644191235266,-0.20327991043808005,-0.13809332142625005,-0.13809332142625005,3.7011199974378126,-0.03668644191235266,-0.06351907901615865,-0.036686441912352645,-0.03668644191235264,0.0,-0.03668644191235264,-0.07346381570615272,-0.06362817135548557,-0.05191720320312111,-0.06362817135548557,-0.051905596749289906,-0.05191529472342087,-0.05190276070904221,-0.06362828163634159,-0.03668644191235266,-0.09012813317040459,-0.05191713423396095,0.0,-0.06361842450696617,-0.1036024086251361,-0.03668644191235265,-0.036686441912352645,-0.03668644191235265,-0.05184480748285575,-0.036686441912352645,-0.05188778206498746,0.0,-0.05191727302829358,-0.036686441912352645,-0.03668644191235265,0.0,-0.03668644191235264,-0.0636008528766255,-0.05146331062771471,-0.05146331062771471,-0.06304504480446618,-0.05146331062771471,-0.05169333122807917,-0.1381015975535522,-0.05191545761957257,-0.15733557897097797,-0.06335246308281603,-0.03668644191235266,-0.11040184591437932,-0.19730324781321196,0.0,-0.05190722184156822,-0.06331884481451827,-0.036686441912352645,-0.051798483315238224,-0.03668644191235265,-0.03668644191235265,-0.03668644191235265,0.0,-0.05191741316511651,-0.11406022009585459,-0.06350118767568395,-0.12563573561748873,-0.19788102245439848,-0.12080455259515963,-0.05191735546214393,-0.24295113617279815,-0.036686441912352666,-0.08142240261252137,-0.03668644191235264,-0.05189261095165637,-0.03668644191235265,-0.06277749399510128,-0.22640705858786703,-0.03668644191235265,-0.14798726736601778,-0.15223394965198658,-0.14316676937859274,0.0,-0.0519174131651165,-0.07323277810570614,-0.03668644191235265,-0.05191705723222198,-0.57926914778193,-0.051907035409023736,-0.036686441912352645,-0.07260716123317706,-0.1105146431370354,-0.0734952902939179,-0.05184239455856877,-0.051820980952029506,-0.06352738854479802,-0.0636105659820916,-0.03668644191235265,-0.07350300223363365,-0.08222591877472332,-0.0636105659820916,-0.06360866354425715,-0.07349529029391791,-0.051917242564830705,0.0,-0.0735211700255601,-0.08189061281134054,-0.08980223211936682,-0.06359928753183272,-0.06351201156979062,-0.06330891324515785,-0.08203792634524934,-0.036686441912352645,-0.036686441912352645,-0.05099807946093958,-0.12152872093081918,-0.0519174131651165,-0.05191735203203454,-0.036686441912352645,-0.06356207768682196,-0.03668644191235265,-0.036686441912352645,-0.03668644191235264,-0.036686441912352666,-0.1379493545564956,0.0,-0.051907574208462065,0.0,-0.07352146220938077,-0.1381988131406252,-0.036686441912352645,-0.07348857738629717,0.0,-0.05191720320312111,0.0,-0.05191724256483072,-0.0519172570255233,-0.05191720320312112,-0.036686441912352645,-0.06360130119762086,0.0,-0.03668644191235265,-0.036686441912352645,-0.036686441912352645,-0.03668644191235265,0.0,-0.03668644191235265,-0.05191319495626413,-0.05180992234302951,-0.05191735546214393,0.0,0.0,-0.03668644191235264,-0.036686441912352645,-0.07321478783010686,-0.03668644191235265,-0.05140759487621921,-0.06354183750174085,-0.051886664427427655,-0.05191724256483072,-0.07315307359795527,-0.05184420610569286,-0.03668644191235264,-0.03668644191235265,-0.03668644191235265,-0.036686441912352645,-0.036686441912352645,-0.08159735206083632,-0.05096841504494738,-0.036686441912352645,-0.03668644191235265,-0.09669119912724336,-0.05172863850122742,-0.03668644191235264,-0.0723127884003874,-0.036686441912352645,-0.05174733106050044,-0.03668644191235265,-0.03668644191235266,-0.06356619388279208,-0.05189705135626236,-0.05191616473110715,-0.12211578438939007,-0.06331247643910214,-0.06326487592614392,-0.10211822900218702,-0.03668644191235266,-0.0820801671597755,-0.05190610170351855,-0.05187574232094236,-0.03668644191235266,-0.05188666442742765,-0.03668644191235266,-0.05188666442742765,-0.05188666442742765,-0.05188666442742765,-0.05188666442742765,-0.03668644191235265,-0.06361842450696617,-0.0519172570255233,-0.03668644191235264,-0.03668644191235266,-0.05189212033224275,0.0,-0.03668644191235265,-0.051917242564830705,-0.08166547911063532
